run,run_start_timestamp,run_start_frame,run_end_timestamp,run_end_frame,toast_index,toast_timestamp,toast_frame,timer_text,timer_conf,toast_conf,template_name,timer_source
356,08:43:18.000,1883880,08:44:13.983,1887239,,,,,,,,
357,08:44:14.000,1887240,08:44:33.983,1888439,,,,,,,,
358,08:44:34.000,1888440,08:45:03.983,1890239,,,,,,,,
359,08:45:04.000,1890240,08:49:11.983,1905119,,,,,,,,
360,08:49:12.000,1905120,08:50:35.983,1910159,,,,,,,,
361,08:50:36.000,1910160,08:51:19.983,1912799,,,,,,,,
362,08:51:20.000,1912800,08:52:01.983,1915319,,,,,,,,
363,08:52:02.000,1915320,08:52:25.983,1916759,,,,,,,,
364,08:52:26.000,1916760,08:52:59.983,1918799,,,,,,,,
365,08:53:00.000,1918800,08:53:29.983,1920599,,,,,,,,
366,08:53:30.000,1920600,08:53:53.983,1922039,,,,,,,,
367,08:53:54.000,1922040,08:59:01.983,1940519,1,08:57:11.783,1933907,03:17.053,0.6965,0.9804,toast1,anchor_refresh
368,08:59:02.000,1940520,09:05:15.983,1962959,1,09:01:51.033,1950662,02:32.881,0.6903,0.9772,toast1,anchor_refresh
369,09:05:16.000,1962960,09:09:25.983,1977959,1,09:07:42.883,1971773,02:31.503,0.6448,0.9779,toast1,anchor_refresh
370,09:09:26.000,1977960,09:10:09.983,1980599,,,,,,,,
371,09:10:10.000,1980600,09:19:47.983,2015279,1,09:13:58.100,1994286,03:41.562,0.7002,0.9769,toast1,anchor_refresh
371,09:10:10.000,1980600,09:19:47.983,2015279,2,09:16:50.917,2004655,06:16.688,0.6326,0.9858,toast2,anchor_refresh
372,09:19:48.000,2015280,09:21:13.983,2020439,,,,,,,,
373,09:21:14.000,2020440,09:21:33.983,2021639,,,,,,,,
374,09:21:34.000,2021640,09:24:21.983,2031719,,,,,,,,
375,09:24:22.000,2031720,09:24:41.983,2032919,,,,,,,,
376,09:24:42.000,2032920,09:25:09.983,2034599,,,,,,,,
377,09:25:10.000,2034600,09:33:39.983,2065199,1,09:28:30.800,2046648,03:24.104,0.7632,0.9771,toast1,anchor_refresh
378,09:33:40.000,2065200,09:34:07.983,2066879,,,,,,,,
379,09:34:08.000,2066880,09:34:37.983,2068679,,,,,,,,
380,09:34:38.000,2068680,09:34:57.983,2069879,,,,,,,,
381,09:34:58.000,2069880,09:35:45.983,2072759,,,,,,,,
382,09:35:46.000,2072760,09:36:05.983,2073959,,,,,,,,
383,09:36:06.000,2073960,09:40:59.983,2091599,1,09:40:50.417,2091025,04:46.446,0.8461,0.9775,toast1,anchor_refresh
384,09:41:00.000,2091600,09:41:47.983,2094479,,,,,,,,
385,09:41:48.000,2094480,09:43:33.983,2100839,,,,,,,,
386,09:43:34.000,2100840,09:43:55.983,2102159,,,,,,,,
387,09:43:56.000,2102160,09:44:17.983,2103479,,,,,,,,
388,09:44:18.000,2103480,09:44:51.983,2105519,,,,,,,,
389,09:44:52.000,2105520,09:45:15.983,2106959,,,,,,,,
390,09:45:16.000,2106960,09:46:07.983,2110079,,,,,,,,
391,09:46:08.000,2110080,09:49:57.983,2123879,,,,,,,,
392,09:49:58.000,2123880,09:50:39.983,2126399,,,,,,,,
393,09:50:40.000,2126400,09:57:11.983,2149919,1,09:54:13.400,2139204,03:35.152,0.6543,0.9772,toast1,anchor_refresh
394,09:57:12.000,2149920,09:58:35.983,2154959,,,,,,,,
395,09:58:36.000,2154960,09:59:11.983,2157119,,,,,,,,
396,09:59:12.000,2157120,09:59:37.983,2158679,,,,,,,,
397,09:59:38.000,2158680,10:00:03.983,2160239,,,,,,,,
398,10:00:04.000,2160240,10:00:45.983,2162759,,,,,,,,
399,10:00:46.000,2162760,10:01:05.983,2163959,,,,,,,,
400,10:01:06.000,2163960,10:05:29.983,2179799,1,10:05:01.917,2178115,03:58.244,0.6715,0.9792,toast1,anchor_refresh
401,10:05:30.000,2179800,10:05:57.983,2181479,,,,,,,,
402,10:05:58.000,2181480,10:06:27.983,2183279,,,,,,,,
403,10:06:28.000,2183280,10:06:59.983,2185199,,,,,,,,
404,10:07:00.000,2185200,10:07:19.983,2186399,,,,,,,,
405,10:07:20.000,2186400,10:12:05.983,2203559,,,,,,,,
406,10:12:06.000,2203560,10:12:27.983,2204879,,,,,,,,
407,10:12:28.000,2204880,10:13:21.983,2208119,,,,,,,,
408,10:13:22.000,2208120,10:14:09.983,2210999,,,,,,,,
409,10:14:10.000,2211000,10:14:33.983,2212439,,,,,,,,
410,10:14:34.000,2212440,10:14:53.983,2213639,,,,,,,,
411,10:14:54.000,2213640,10:15:29.983,2215799,,,,,,,,
412,10:15:30.000,2215800,10:16:35.983,2219759,,,,,,,,
413,10:16:36.000,2219760,10:25:11.983,2250719,1,10:20:54.950,2235297,04:16.648,0.7940,0.9760,toast1,anchor_refresh
414,10:25:12.000,2250720,10:25:43.983,2252639,,,,,,,,
415,10:25:44.000,2252640,10:26:11.983,2254319,,,,,,,,
416,10:26:12.000,2254320,10:26:41.983,2256119,,,,,,,,
417,10:26:42.000,2256120,10:27:01.983,2257319,,,,,,,,
418,10:27:02.000,2257320,10:27:55.983,2260559,,,,,,,,
419,10:27:56.000,2260560,10:28:19.983,2261999,,,,,,,,
420,10:28:20.000,2262000,10:28:53.983,2264039,,,,,,,,
421,10:28:54.000,2264040,10:29:13.983,2265239,,,,,,,,
422,10:29:14.000,2265240,10:29:39.983,2266799,,,,,,,,
423,10:29:40.000,2266800,10:30:35.983,2270159,,,,,,,,
424,10:30:36.000,2270160,10:30:57.983,2271479,,,,,,,,
425,10:30:58.000,2271480,10:32:25.983,2276759,,,,,,,,
426,10:32:26.000,2276760,10:34:23.983,2283839,,,,,,,,
427,10:34:24.000,2283840,10:35:15.983,2286959,,,,,,,,
428,10:35:16.000,2286960,10:38:01.983,2296919,,,,,,,,
429,10:38:02.000,2296920,10:38:23.983,2298239,,,,,,,,
430,10:38:24.000,2298240,10:38:49.983,2299799,,,,,,,,
431,10:38:50.000,2299800,10:41:29.983,2309399,,,,,,,,
432,10:41:30.000,2309400,10:41:55.983,2310959,,,,,,,,
433,10:41:56.000,2310960,11:01:13.983,2380439,1,10:44:11.900,2319114,02:05.196,0.6674,0.9772,toast1,anchor_refresh
433,10:41:56.000,2310960,11:01:13.983,2380439,2,10:48:59.600,2336376,05:10.348,0.6388,0.9832,toast2,anchor_refresh
433,10:41:56.000,2310960,11:01:13.983,2380439,3,10:53:40.767,2353246,09:37.308,0.5464,0.9774,toast3,anchor_refresh
434,11:01:14.000,2380440,11:01:51.983,2382719,,,,,,,,
435,11:01:52.000,2382720,11:03:29.983,2388599,,,,,,,,
436,11:03:30.000,2388600,11:05:55.983,2397359,,,,,,,,
437,11:05:56.000,2397360,11:06:39.983,2399999,,,,,,,,
438,11:06:40.000,2400000,11:07:17.983,2402279,,,,,,,,
439,11:07:18.000,2402280,11:08:07.983,2405279,,,,,,,,
440,11:08:08.000,2405280,11:09:15.983,2409359,,,,,,,,
441,11:09:16.000,2409360,11:16:05.983,2433959,1,11:12:02.050,2419323,02:16.894,0.7268,0.7060,toast1,anchor_refresh
441,11:09:16.000,2409360,11:16:05.983,2433959,2,11:14:11.283,2427077,02:42.757,0.6595,0.6474,toast2,anchor_refresh
442,11:16:06.000,2433960,11:16:25.983,2435159,,,,,,,,
443,11:16:26.000,2435160,11:31:13.983,2488439,1,11:19:04.933,2444696,02:45.506,0.6878,0.6814,toast1,anchor_refresh
443,11:16:26.000,2435160,11:31:13.983,2488439,2,11:20:28.083,2449685,00:00.800,0.8832,0.6668,toast2,anchor_refresh
443,11:16:26.000,2435160,11:31:13.983,2488439,3,11:28:22.617,2478157,10:46.078,0.6393,0.5677,toast3,anchor_refresh
444,11:31:14.000,2488440,11:32:55.633,2494538,,,,,,,,
