run,run_start_timestamp,run_start_frame,run_end_timestamp,run_end_frame,toast_index,toast_timestamp,toast_frame,timer_text,timer_conf,toast_conf,template_name,timer_source
72,01:29:40.000,322800,01:30:39.983,326399,,,,,,,,
73,01:30:40.000,326400,01:31:19.983,328799,,,,,,,,
74,01:31:20.000,328800,01:31:41.983,330119,,,,,,,,
75,01:31:42.000,330120,01:32:11.983,331919,,,,,,,,
76,01:32:12.000,331920,01:33:01.983,334919,,,,,,,,
77,01:33:02.000,334920,01:36:41.983,348119,,,,,,,,
78,01:36:42.000,348120,01:37:29.983,350999,,,,,,,,
79,01:37:30.000,351000,01:37:53.983,352439,,,,,,,,
80,01:37:54.000,352440,01:38:15.983,353759,,,,,,,,
81,01:38:16.000,353760,01:38:59.983,356399,,,,,,,,
82,01:39:00.000,356400,01:39:49.983,359399,,,,,,,,
83,01:39:50.000,359400,01:40:29.983,361799,,,,,,,,
84,01:40:30.000,361800,01:44:59.983,377999,1,01:44:13.783,375227,03:32.348,0.6481,0.9776,toast1,anchor_refresh
85,01:45:00.000,378000,01:45:29.983,379799,,,,,,,,
86,01:45:30.000,379800,01:45:53.983,381239,,,,,,,,
87,01:45:54.000,381240,01:46:21.983,382919,,,,,,,,
88,01:46:22.000,382920,01:46:47.983,384479,,,,,,,,
89,01:46:48.000,384480,01:47:21.983,386519,,,,,,,,
90,01:47:22.000,386520,01:47:47.983,388079,,,,,,,,
91,01:47:48.000,388080,01:54:43.983,413039,1,01:51:52.350,402741,03:51.340,0.6901,0.9777,toast1,anchor_refresh
92,01:54:44.000,413040,01:55:55.983,417359,,,,,,,,
93,01:55:56.000,417360,01:56:37.983,419879,,,,,,,,
94,01:56:38.000,419880,01:56:59.983,421199,,,,,,,,
95,01:57:00.000,421200,01:57:37.983,423479,,,,,,,,
96,01:57:38.000,423480,01:58:29.983,426599,,,,,,,,
97,01:58:30.000,426600,02:00:03.983,432239,,,,,,,,
98,02:00:04.000,432240,02:00:49.983,434999,,,,,,,,
99,02:00:50.000,435000,02:05:45.983,452759,1,02:03:56.683,446201,03:01.093,0.6435,0.9780,toast1,anchor_refresh
100,02:05:46.000,452760,02:06:07.983,454079,,,,,,,,
101,02:06:08.000,454080,02:06:31.983,455519,,,,,,,,
102,02:06:32.000,455520,02:07:43.983,459839,,,,,,,,
103,02:07:44.000,459840,02:08:09.983,461399,,,,,,,,
104,02:08:10.000,461400,02:08:31.983,462719,,,,,,,,
105,02:08:32.000,462720,02:09:01.983,464519,,,,,,,,
106,02:09:02.000,464520,02:13:17.983,479879,,,,,,,,
107,02:13:18.000,479880,02:13:39.983,481199,,,,,,,,
108,02:13:40.000,481200,02:14:19.983,483599,,,,,,,,
109,02:14:20.000,483600,02:14:45.983,485159,,,,,,,,
110,02:14:46.000,485160,02:15:39.983,488399,,,,,,,,
111,02:15:40.000,488400,02:25:29.983,523799,1,02:20:04.617,504277,04:31.650,0.6986,0.9774,toast1,anchor_refresh
111,02:15:40.000,488400,02:25:29.983,523799,2,02:21:00.100,507606,05:21.881,0.7273,0.9840,toast2,anchor_refresh
112,02:25:30.000,523800,02:31:09.983,544199,1,02:28:39.933,535196,03:00.442,0.6987,0.9773,toast1,anchor_refresh
113,02:31:10.000,544200,02:31:29.983,545399,,,,,,,,
114,02:31:30.000,545400,02:35:37.983,560279,1,02:34:11.250,555075,02:34.598,0.6060,0.9788,toast1,anchor_refresh
115,02:35:38.000,560280,02:36:05.983,561959,,,,,,,,
116,02:36:06.000,561960,02:36:31.983,563519,,,,,,,,
117,02:36:32.000,563520,02:37:07.983,565679,,,,,,,,
118,02:37:08.000,565680,02:37:39.983,567599,,,,,,,,
119,02:37:40.000,567600,02:38:09.983,569399,,,,,,,,
120,02:38:10.000,569400,02:38:49.983,571799,,,,,,,,
121,02:38:50.000,571800,02:39:25.983,573959,,,,,,,,
122,02:39:26.000,573960,02:39:49.983,575399,,,,,,,,
123,02:39:50.000,575400,02:40:25.983,577559,,,,,,,,
124,02:40:26.000,577560,02:41:15.983,580559,,,,,,,,
125,02:41:16.000,580560,02:41:39.983,581999,,,,,,,,
126,02:41:40.000,582000,02:41:59.983,583199,,,,,,,,
127,02:42:00.000,583200,02:44:53.983,593639,1,02:44:20.167,591610,02:24.774,0.8472,0.9760,toast1,anchor_refresh
128,02:44:54.000,593640,02:45:17.983,595079,,,,,,,,
129,02:45:18.000,595080,02:45:57.983,597479,,,,,,,,
130,02:45:58.000,597480,02:46:57.983,601079,,,,,,,,
131,02:46:58.000,601080,02:47:23.983,602639,,,,,,,,
132,02:47:24.000,602640,02:48:11.983,605519,,,,,,,,
133,02:48:12.000,605520,02:48:37.983,607079,,,,,,,,
134,02:48:38.000,607080,02:49:21.983,609719,,,,,,,,
135,02:49:22.000,609720,02:50:27.983,613679,,,,,,,,
136,02:50:28.000,613680,02:51:31.983,617519,,,,,,,,
137,02:51:32.000,617520,02:51:57.983,619079,,,,,,,,
138,02:51:58.000,619080,02:52:45.983,621959,,,,,,,,
139,02:52:46.000,621960,02:53:43.983,625439,,,,,,,,
140,02:53:44.000,625440,02:54:05.983,626759,,,,,,,,
141,02:54:06.000,626760,02:54:29.983,628199,,,,,,,,
142,02:54:30.000,628200,02:54:49.983,629399,,,,,,,,
143,02:54:50.000,629400,02:55:15.983,630959,,,,,,,,
144,02:55:16.000,630960,02:55:49.983,632999,,,,,,,,
145,02:55:50.000,633000,02:56:49.983,636599,,,,,,,,
146,02:56:50.000,636600,02:57:27.983,638879,,,,,,,,
147,02:57:28.000,638880,02:57:49.983,640199,,,,,,,,
148,02:57:50.000,640200,02:58:13.983,641639,,,,,,,,
149,02:58:14.000,641640,02:59:13.983,645239,,,,,,,,
150,02:59:14.000,645240,02:59:43.983,647039,,,,,,,,
151,02:59:44.000,647040,03:00:11.983,648719,,,,,,,,
152,03:00:12.000,648720,03:03:13.983,659639,1,03:02:35.467,657328,02:15.201,0.7304,0.9780,toast1,anchor_refresh
153,03:03:14.000,659640,03:03:39.983,661199,,,,,,,,
154,03:03:40.000,661200,03:04:09.983,662999,,,,,,,,
155,03:04:10.000,663000,03:05:19.983,667199,,,,,,,,
156,03:05:20.000,667200,03:10:39.983,686399,1,03:07:41.950,675717,02:26.752,0.7195,0.9778,toast1,anchor_refresh
157,03:10:40.000,686400,03:11:01.983,687719,,,,,,,,
158,03:11:02.000,687720,03:21:17.983,724679,1,03:15:32.250,703935,03:57.378,0.6880,0.9774,toast1,anchor_refresh
158,03:11:02.000,687720,03:21:17.983,724679,2,03:17:39.217,711553,05:47.897,0.7008,0.9854,toast2,anchor_refresh
159,03:21:18.000,724680,03:21:43.983,726239,,,,,,,,
160,03:21:44.000,726240,03:22:33.983,729239,,,,,,,,
161,03:22:34.000,729240,03:23:31.983,732719,,,,,,,,
162,03:23:32.000,732720,03:23:53.983,734039,,,,,,,,
163,03:23:54.000,734040,03:24:31.983,736319,,,,,,,,
164,03:24:32.000,736320,03:24:57.983,737879,,,,,,,,
165,03:24:58.000,737880,03:30:09.983,756599,1,03:28:41.900,751314,03:34.165,0.6708,0.9777,toast1,anchor_refresh
166,03:30:10.000,756600,03:30:41.983,758519,,,,,,,,
167,03:30:42.000,758520,03:31:25.983,761159,,,,,,,,
168,03:31:26.000,761160,03:32:17.983,764279,,,,,,,,
169,03:32:18.000,764280,03:33:05.983,767159,,,,,,,,
170,03:33:06.000,767160,03:33:33.983,768839,,,,,,,,
171,03:33:34.000,768840,03:34:37.983,772679,,,,,,,,
172,03:34:38.000,772680,03:35:05.983,774359,,,,,,,,
173,03:35:06.000,774360,03:36:39.983,779999,,,,,,,,
174,03:36:40.000,780000,03:37:29.983,782999,,,,,,,,
175,03:37:30.000,783000,03:38:05.983,785159,,,,,,,,
176,03:38:06.000,785160,03:38:25.983,786359,,,,,,,,
177,03:38:26.000,786360,03:39:25.983,789959,,,,,,,,
178,03:39:26.000,789960,03:42:27.983,800879,,,,,,,,
179,03:42:28.000,800880,03:42:51.983,802319,,,,,,,,
180,03:42:52.000,802320,03:43:53.983,806039,,,,,,,,
181,03:43:54.000,806040,03:44:21.983,807719,,,,,,,,
182,03:44:22.000,807720,03:45:05.983,810359,,,,,,,,
183,03:45:06.000,810360,03:46:01.983,813719,,,,,,,,
184,03:46:02.000,813720,03:46:39.983,815999,,,,,,,,
185,03:46:40.000,816000,03:47:23.983,818639,,,,,,,,
186,03:47:24.000,818640,03:48:07.983,821279,,,,,,,,
187,03:48:08.000,821280,03:58:49.983,859799,1,03:50:31.300,829878,02:21.348,0.7309,0.9767,toast1,anchor_refresh
187,03:48:08.000,821280,03:58:49.983,859799,2,03:52:13.783,836027,03:52.637,0.6302,0.9785,toast2,anchor_refresh
187,03:48:08.000,821280,03:58:49.983,859799,3,03:57:33.583,855215,09:00.843,0.6492,0.9918,toast3,anchor_refresh
188,03:58:50.000,859800,04:02:01.983,871319,,,,,,,,
189,04:02:02.000,871320,04:02:51.983,874319,,,,,,,,
190,04:02:52.000,874320,04:03:29.983,876599,,,,,,,,
191,04:03:30.000,876600,04:04:13.983,879239,,,,,,,,
192,04:04:14.000,879240,04:05:07.983,882479,,,,,,,,
193,04:05:08.000,882480,04:05:35.983,884159,,,,,,,,
194,04:05:36.000,884160,04:06:23.983,887039,,,,,,,,
195,04:06:24.000,887040,04:07:05.983,889559,,,,,,,,
196,04:07:06.000,889560,04:07:35.983,891359,,,,,,,,
197,04:07:36.000,891360,04:08:09.983,893399,,,,,,,,
198,04:08:10.000,893400,04:08:49.983,895799,,,,,,,,
199,04:08:50.000,895800,04:09:43.983,899039,,,,,,,,
200,04:09:44.000,899040,04:10:47.983,902879,,,,,,,,
201,04:10:48.000,902880,04:11:09.983,904199,,,,,,,,
202,04:11:10.000,904200,04:11:45.983,906359,,,,,,,,
203,04:11:46.000,906360,04:12:13.983,908039,,,,,,,,
204,04:12:14.000,908040,04:12:37.983,909479,,,,,,,,
205,04:12:38.000,909480,04:13:07.983,911279,,,,,,,,
206,04:13:08.000,911280,04:14:33.983,916439,,,,,,,,
207,04:14:34.000,916440,04:15:31.983,919919,,,,,,,,
208,04:15:32.000,919920,04:15:53.983,921239,,,,,,,,
209,04:15:54.000,921240,04:16:13.983,922439,,,,,,,,
210,04:16:14.000,922440,04:16:47.983,924479,,,,,,,,
211,04:16:48.000,924480,04:17:19.983,926399,,,,,,,,
212,04:17:20.000,926400,04:17:45.983,927959,,,,,,,,
213,04:17:46.000,927960,04:20:37.983,938279,,,,,,,,
214,04:20:38.000,938280,04:21:19.983,940799,,,,,,,,
215,04:21:20.000,940800,04:21:43.983,942239,,,,,,,,
216,04:21:44.000,942240,04:22:03.983,943439,,,,,,,,
217,04:22:04.000,943440,04:22:37.983,945479,,,,,,,,
218,04:22:38.000,945480,04:23:19.983,947999,,,,,,,,
219,04:23:20.000,948000,04:23:41.983,949319,,,,,,,,
220,04:23:42.000,949320,04:24:11.983,951119,,,,,,,,
221,04:24:12.000,951120,04:25:13.983,954839,,,,,,,,
222,04:25:14.000,954840,04:28:55.983,968159,,,,,,,,
223,04:28:56.000,968160,04:29:31.983,970319,,,,,,,,
224,04:29:32.000,970320,04:54:53.983,1061639,1,04:32:26.667,980800,02:56.544,0.6454,0.9765,toast1,anchor_refresh
225,04:54:54.000,1061640,05:00:11.983,1080719,1,04:59:18.400,1077504,03:48.346,0.6984,0.9769,toast1,anchor_refresh
226,05:00:12.000,1080720,05:00:51.983,1083119,,,,,,,,
227,05:00:52.000,1083120,05:04:35.983,1096559,,,,,,,,
228,05:04:36.000,1096560,05:08:59.983,1112399,,,,,,,,
229,05:09:00.000,1112400,05:10:09.983,1116599,,,,,,,,
230,05:10:10.000,1116600,05:11:09.983,1120199,,,,,,,,
231,05:11:10.000,1120200,05:11:37.983,1121879,,,,,,,,
232,05:11:38.000,1121880,05:12:21.983,1124519,,,,,,,,
233,05:12:22.000,1124520,05:12:51.983,1126319,,,,,,,,
234,05:12:52.000,1126320,05:13:35.983,1128959,,,,,,,,
235,05:13:36.000,1128960,05:13:55.983,1130159,,,,,,,,
236,05:13:56.000,1130160,05:14:43.983,1133039,,,,,,,,
237,05:14:44.000,1133040,05:15:35.983,1136159,,,,,,,,
238,05:15:36.000,1136160,05:19:43.983,1151039,1,05:19:04.533,1148672,03:19.504,0.7059,0.9771,toast1,anchor_refresh
239,05:19:44.000,1151040,05:21:47.983,1158479,,,,,,,,
240,05:21:48.000,1158480,05:22:27.983,1160879,,,,,,,,
241,05:22:28.000,1160880,05:26:21.983,1174919,,,,,,,,
242,05:26:22.000,1174920,05:26:53.983,1176839,,,,,,,,
243,05:26:54.000,1176840,05:27:17.983,1178279,,,,,,,,
244,05:27:18.000,1178280,05:27:47.983,1180079,,,,,,,,
245,05:27:48.000,1180080,05:31:35.983,1193759,1,05:30:51.983,1191119,03:03.063,0.5858,0.9757,toast1,anchor_refresh
246,05:31:36.000,1193760,05:39:03.983,1220639,1,05:35:52.917,1209175,04:09.243,0.6657,0.9677,toast1,anchor_refresh
247,05:39:04.000,1220640,05:39:25.983,1221959,,,,,,,,
248,05:39:26.000,1221960,05:39:47.983,1223279,,,,,,,,
249,05:39:48.000,1223280,05:40:09.983,1224599,,,,,,,,
250,05:40:10.000,1224600,05:40:45.983,1226759,,,,,,,,
251,05:40:46.000,1226760,05:41:13.983,1228439,,,,,,,,
252,05:41:14.000,1228440,05:41:43.983,1230239,,,,,,,,
253,05:41:44.000,1230240,05:42:07.983,1231679,,,,,,,,
254,05:42:08.000,1231680,05:42:29.983,1232999,,,,,,,,
255,05:42:30.000,1233000,05:43:01.983,1234919,,,,,,,,
256,05:43:02.000,1234920,05:43:25.983,1236359,,,,,,,,
257,05:43:26.000,1236360,05:43:59.983,1238399,,,,,,,,
258,05:44:00.000,1238400,05:44:49.983,1241399,,,,,,,,
259,05:44:50.000,1241400,05:45:17.983,1243079,,,,,,,,
260,05:45:18.000,1243080,05:45:57.983,1245479,,,,,,,,
261,05:45:58.000,1245480,05:46:27.983,1247279,,,,,,,,
262,05:46:28.000,1247280,05:47:05.983,1249559,,,,,,,,
263,05:47:06.000,1249560,05:48:01.983,1252919,,,,,,,,
264,05:48:02.000,1252920,05:48:27.983,1254479,,,,,,,,
265,05:48:28.000,1254480,05:48:59.983,1256399,,,,,,,,
266,05:49:00.000,1256400,05:55:25.983,1279559,1,05:53:07.683,1271261,04:12.450,0.7543,0.9765,toast1,anchor_refresh
267,05:55:26.000,1279560,05:59:51.983,1295519,1,05:59:27.017,1294021,03:47.249,0.7570,0.9753,toast1,anchor_refresh
268,05:59:52.000,1295520,06:00:27.983,1297679,,,,,,,,
269,06:00:28.000,1297680,06:02:05.983,1303559,,,,,,,,
270,06:02:06.000,1303560,06:02:31.983,1305119,,,,,,,,
271,06:02:32.000,1305120,06:04:33.983,1312439,,,,,,,,
272,06:04:34.000,1312440,06:08:41.983,1327319,,,,,,,,
273,06:08:42.000,1327320,06:09:11.983,1329119,,,,,,,,
274,06:09:12.000,1329120,06:12:53.983,1342439,,,,,,,,
275,06:12:54.000,1342440,06:13:47.983,1345679,,,,,,,,
276,06:13:48.000,1345680,06:14:23.983,1347839,,,,,,,,
277,06:14:24.000,1347840,06:15:09.983,1350599,,,,,,,,
278,06:15:10.000,1350600,06:15:29.983,1351799,,,,,,,,
279,06:15:30.000,1351800,06:15:49.983,1352999,,,,,,,,
280,06:15:50.000,1353000,06:16:25.983,1355159,,,,,,,,
281,06:16:26.000,1355160,06:16:57.983,1357079,,,,,,,,
282,06:16:58.000,1357080,06:17:21.983,1358519,,,,,,,,
283,06:17:22.000,1358520,06:18:01.983,1360919,,,,,,,,
284,06:18:02.000,1360920,06:18:31.983,1362719,,,,,,,,
285,06:18:32.000,1362720,06:19:23.983,1365839,,,,,,,,
286,06:19:24.000,1365840,06:20:27.983,1369679,,,,,,,,
287,06:20:28.000,1369680,06:20:51.983,1371119,,,,,,,,
288,06:20:52.000,1371120,06:21:41.983,1374119,,,,,,,,
289,06:21:42.000,1374120,06:22:01.983,1375319,,,,,,,,
290,06:22:02.000,1375320,06:22:31.983,1377119,,,,,,,,
291,06:22:32.000,1377120,06:28:01.983,1396919,1,06:27:21.050,1394463,04:48.141,0.8545,0.9779,toast1,anchor_refresh
292,06:28:02.000,1396920,06:37:09.983,1429799,1,06:33:02.783,1414967,04:48.847,0.7900,0.9773,toast1,anchor_refresh
292,06:28:02.000,1396920,06:37:09.983,1429799,2,06:33:56.200,1418172,05:25.741,0.7265,0.9762,toast2,anchor_refresh
293,06:37:10.000,1429800,06:39:03.983,1436639,,,,,,,,
294,06:39:04.000,1436640,06:47:47.983,1468079,1,06:42:53.667,1450420,03:48.438,0.6596,0.9775,toast1,anchor_refresh
294,06:39:04.000,1436640,06:47:47.983,1468079,2,06:44:11.550,1455093,04:53.767,0.7004,0.9767,toast2,anchor_refresh
295,06:47:48.000,1468080,06:49:03.983,1472639,,,,,,,,
296,06:49:04.000,1472640,06:49:23.983,1473839,,,,,,,,
297,06:49:24.000,1473840,06:49:47.983,1475279,,,,,,,,
298,06:49:48.000,1475280,06:54:33.983,1492439,,,,,,,,
299,06:54:34.000,1492440,07:06:51.983,1536719,1,06:58:38.800,1507128,04:06.400,0.6971,0.9751,toast1,anchor_refresh
299,06:54:34.000,1492440,07:06:51.983,1536719,2,07:01:10.967,1516258,06:30.812,0.6391,0.9787,toast2,anchor_refresh
300,07:06:52.000,1536720,07:07:23.983,1538639,,,,,,,,
301,07:07:24.000,1538640,07:07:59.983,1540799,,,,,,,,
302,07:08:00.000,1540800,07:11:33.983,1553639,1,07:10:59.300,1551558,02:52.597,0.6521,0.9773,toast1,anchor_refresh
303,07:11:34.000,1553640,07:15:29.983,1567799,,,,,,,,
304,07:15:30.000,1567800,07:20:39.983,1586399,1,07:19:56.733,1583804,04:07.509,0.6858,0.9768,toast1,anchor_refresh
305,07:20:40.000,1586400,07:22:39.983,1593599,,,,,,,,
306,07:22:40.000,1593600,07:23:51.983,1597919,,,,,,,,
307,07:23:52.000,1597920,07:25:09.983,1602599,,,,,,,,
308,07:25:10.000,1602600,07:25:35.983,1604159,,,,,,,,
309,07:25:36.000,1604160,07:25:57.983,1605479,,,,,,,,
310,07:25:58.000,1605480,07:27:01.983,1609319,,,,,,,,
311,07:27:02.000,1609320,07:27:23.983,1610639,,,,,,,,
312,07:27:24.000,1610640,07:27:55.983,1612559,,,,,,,,
313,07:27:56.000,1612560,07:33:01.983,1630919,1,07:31:14.800,1624488,03:17.295,0.6917,0.9747,toast1,anchor_refresh
314,07:33:02.000,1630920,07:33:27.983,1632479,,,,,,,,
315,07:33:28.000,1632480,07:34:03.983,1634639,,,,,,,,
316,07:34:04.000,1634640,07:40:21.983,1657319,1,07:39:21.700,1653702,04:50.962,0.6657,0.9783,toast1,anchor_refresh
317,07:40:22.000,1657320,07:40:49.983,1658999,,,,,,,,
318,07:40:50.000,1659000,07:51:23.983,1697039,1,07:44:21.433,1671686,03:04.299,0.6621,0.9776,toast1,anchor_refresh
319,07:51:24.000,1697040,07:52:03.983,1699439,,,,,,,,
320,07:52:04.000,1699440,07:58:07.983,1721279,1,07:56:02.867,1713772,04:40.498,0.7117,0.9778,toast1,anchor_refresh
321,07:58:08.000,1721280,07:59:15.983,1725359,,,,,,,,
322,07:59:16.000,1725360,08:03:09.983,1739399,1,08:02:29.717,1736983,03:14.791,0.8024,0.9745,toast1,anchor_refresh
323,08:03:10.000,1739400,08:08:09.983,1757399,,,,,,,,
324,08:08:10.000,1757400,08:14:29.983,1780199,1,08:11:34.567,1769674,03:21.920,0.6856,0.9809,toast1,anchor_refresh
325,08:14:30.000,1780200,08:17:59.983,1792799,,,,,,,,
326,08:18:00.000,1792800,08:18:31.983,1794719,,,,,,,,
327,08:18:32.000,1794720,08:23:45.983,1813559,1,08:21:28.150,1805289,02:44.546,0.7619,0.9753,toast1,anchor_refresh
328,08:23:46.000,1813560,08:24:07.983,1814879,,,,,,,,
329,08:24:08.000,1814880,08:24:35.983,1816559,,,,,,,,
330,08:24:36.000,1816560,08:26:05.983,1821959,,,,,,,,
331,08:26:06.000,1821960,08:33:25.983,1848359,1,08:29:18.033,1833482,03:11.742,0.8165,0.9777,toast1,anchor_refresh
332,08:33:26.000,1848360,08:34:15.983,1851359,,,,,,,,
333,08:34:16.000,1851360,08:35:15.983,1854959,,,,,,,,
334,08:35:16.000,1854960,08:35:51.983,1857119,,,,,,,,
335,08:35:52.000,1857120,08:42:45.983,1881959,1,08:41:01.400,1875684,05:08.040,0.6332,0.9772,toast1,anchor_refresh
335,08:35:52.000,1857120,08:42:45.983,1881959,2,08:41:53.267,1878796,05:43.876,0.6842,0.9749,toast2,anchor_refresh
336,08:42:46.000,1881960,08:43:11.983,1883519,,,,,,,,
337,08:43:12.000,1883520,08:43:31.983,1884719,,,,,,,,
338,08:43:32.000,1884720,08:50:07.983,1908479,1,08:46:37.650,1895859,03:04.415,0.7346,0.9771,toast1,anchor_refresh
339,08:50:08.000,1908480,08:50:35.983,1910159,,,,,,,,
340,08:50:36.000,1910160,08:51:01.983,1911719,,,,,,,,
341,08:51:02.000,1911720,08:51:47.983,1914479,,,,,,,,
342,08:51:48.000,1914480,09:01:07.983,1948079,1,08:55:09.733,1926584,03:12.688,0.6661,0.9775,toast1,anchor_refresh
343,09:01:08.000,1948080,09:01:27.983,1949279,,,,,,,,
344,09:01:28.000,1949280,09:02:45.983,1953959,,,,,,,,
345,09:02:46.000,1953960,09:03:23.983,1956239,,,,,,,,
346,09:03:24.000,1956240,09:03:43.983,1957439,,,,,,,,
347,09:03:44.000,1957440,09:04:05.983,1958759,,,,,,,,
348,09:04:06.000,1958760,09:05:29.983,1963799,,,,,,,,
349,09:05:30.000,1963800,09:06:05.983,1965959,,,,,,,,
350,09:06:06.000,1965960,09:07:49.983,1972199,,,,,,,,
351,09:07:50.000,1972200,09:08:19.983,1973999,,,,,,,,
352,09:08:20.000,1974000,09:10:01.983,1980119,,,,,,,,
353,09:10:02.000,1980120,09:15:17.983,1999079,1,09:13:50.867,1993852,03:37.156,0.7343,0.9763,toast1,anchor_refresh
354,09:15:18.000,1999080,09:15:45.983,2000759,,,,,,,,
355,09:15:46.000,2000760,09:16:09.983,2002199,,,,,,,,
356,09:16:10.000,2002200,09:28:25.983,2046359,1,09:19:33.917,2014435,03:15.592,0.6204,0.9785,toast1,anchor_refresh
356,09:16:10.000,2002200,09:28:25.983,2046359,2,09:23:01.733,2026904,06:15.858,0.6434,0.9820,toast2,anchor_refresh
357,09:28:26.000,2046360,09:28:57.983,2048279,,,,,,,,
358,09:28:58.000,2048280,09:29:25.983,2049959,,,,,,,,
